BVF.DL,musp.DL,B.DL,Mel.DL,O2.DL,BVF.true,musp.true,B.true,Mel.true,O2.true
3.1223,8.948778554,2.2726,0.16754,96.109,3.2222,10,2.2333,0.22222,91.111
3.5395,9.708679312,2.3071,1.5294,85.548,3.6667,10,2.5,1.5556,91.111
4.032,18.14263956,2.3437,1.35,69.541,4.1111,16.667,2.5,1.3333,64.444
1.563,23.27746946,2.1644,1.5265,86.41,1.4444,23.333,2.2333,1.5556,86.667
4.5161,13.21782689,1.5042,0.72929,72.229,4.1111,12.222,1.4333,0.66667,82.222
3.2748,18.66638001,1.5116,0.21328,98.175,3.2222,18.889,1.4333,0.22222,95.556
4.0049,15.75809715,1.6181,1.8545,71.44,4.1111,16.667,1.7,2,68.889
3.2498,28.04950787,1.615,0.66807,82.851,3.2222,27.778,1.5667,0.66667,82.222
4.672,27.32693784,2.0743,-0.016699,100.27,4.5556,27.778,1.8333,0,100
3.6574,24.60914221,1.5434,1.0507,80.769,3.6667,25.556,1.5667,1.1111,77.778
1.9106,12.93046867,2.2583,1.4749,88.704,1.8889,12.222,2.1,1.3333,91.111
3.3806,24.4568626,1.7826,0.79385,69.829,3.6667,27.778,1.9667,0.88889,60
0.85575,15.83785014,1.97,1.2817,91.674,1,14.444,1.5667,1.1111,100
4.6122,26.25857481,1.4394,1.3319,97.823,4.5556,25.556,1.3,1.3333,100
0.89342,17.85968665,1.5547,1.9063,80.01,1,16.667,1.4333,1.7778,82.222
2.3002,16.98552377,2.1279,1.3024,76.358,2.3333,16.667,2.3667,1.3333,68.889
2.2999,29.67337041,1.6482,0.23406,91.632,2.3333,30,1.5667,0.22222,91.111
1.6588,10.09545448,2.2269,1.8547,87.32,1.4444,10,2.1,1.7778,95.556
2.108,10.21261559,1.9677,0.7505,69.598,2.3333,12.222,2.1,0.88889,68.889
3.5911,12.49083235,1.8427,1.9118,65.232,3.6667,12.222,1.9667,2,60
1.4183,13.01434162,1.8035,1.7131,79.745,1.4444,12.222,1.7,1.5556,82.222
2.8903,8.266693797,2.2569,0.080352,93.239,3.2222,10,2.5,0.22222,86.667
2.8477,19.09686189,1.9044,1.1488,96.5,2.7778,18.889,1.8333,1.1111,95.556
3.6243,25.62370676,2.0982,1.7838,86.22,3.6667,25.556,2.1,1.7778,86.667
5.0863,23.7362877,1.7428,0.74094,90.68,5,21.111,1.7,0.66667,95.556
1.6262,24.54210757,1.8487,0.75631,71.411,1.4444,21.111,1.5667,0.66667,77.778
1.0451,14.58635173,2.1422,0.70364,64.834,1,14.444,2.1,0.66667,68.889
3.708,25.59133191,2.2404,0.22105,96.297,3.6667,25.556,2.2333,0.22222,95.556
4.2063,19.85794993,2.0322,0.82891,83.906,4.5556,21.111,2.2333,0.88889,77.778
1.5661,24.54469982,2.0444,-0.0069246,101.64,1.4444,23.333,1.3,0,100
2.7949,11.03973426,2.0484,0.23505,89.806,2.7778,12.222,1.9667,0.22222,91.111
1.8663,22.32283826,1.2054,1.6064,62.695,1.8889,21.111,1.3,1.5556,60
1.1417,10.38194163,1.926,0.24747,73.02,1,10,1.4333,0.22222,64.444
4.098,27.97529706,1.4885,0.23976,67.916,4.1111,27.778,1.4333,0.22222,68.889
2.7711,9.18932426,1.7619,1.8113,66.526,2.7778,10,1.9667,2,60
1.8655,30.19241854,1.552,0.20841,86.628,1.8889,30,1.3,0.22222,86.667
1.2387,21.50166041,1.8547,1.0287,71.333,1.4444,23.333,2.2333,1.1111,60
2.3623,22.53456457,2.3271,1.9173,85.018,2.3333,23.333,2.5,2,82.222
0.97673,20.12379012,2.1491,1.5537,87.612,1,18.889,2.2333,1.5556,86.667
2.3047,25.66384613,1.8837,0.43353,72.66,2.3333,25.556,2.1,0.44444,73.333
4.3648,27.77256236,1.6843,0.86582,97.834,4.5556,30,1.5667,0.88889,100
2.4438,18.94925685,2.0158,-0.0071034,68.37,2.3333,18.889,1.9667,0,68.889
1.655,12.14474858,2.0428,0.80478,86.82,1.8889,14.444,2.2333,0.88889,86.667
1.4937,21.8211945,2.0844,1.5368,80.601,1.4444,21.111,2.2333,1.5556,77.778
4.7792,29.23595609,1.596,1.6189,62.638,5,30,1.4333,1.5556,60
3.8473,14.7144021,2.3555,0.059197,60.186,3.6667,14.444,1.9667,0,60
3.376,24.92996968,2.1983,1.6288,92.216,3.2222,23.333,2.1,1.5556,95.556
4.3075,23.88499102,2.454,1.8019,93.479,4.5556,23.333,2.5,1.7778,91.111
3.2632,27.62288504,1.498,1.3146,61.443,3.2222,27.778,1.5667,1.3333,60
2.6276,10.00546272,1.4071,1.9318,69.16,2.3333,10,1.3,2,64.444
2.692,17.74247834,2.2395,0.41999,63.798,2.7778,18.889,2.5,0.44444,64.444
4.5081,21.43754138,2.2957,0.45381,65.297,4.5556,21.111,2.3667,0.44444,64.444
4.7463,27.21819469,1.5704,1.5423,80.826,5,27.778,1.5667,1.5556,82.222
1.3821,30.03065293,1.5237,0.94047,83.243,1.4444,27.778,1.3,0.88889,86.667
3.5803,16.1217991,1.7094,1.6983,68.83,3.6667,16.667,1.8333,1.7778,64.444
3.8205,22.78267775,2.2923,1.9276,74.981,4.1111,23.333,2.5,2,73.333
3.4144,28.09509376,1.9382,0.69845,94.787,3.2222,25.556,1.7,0.66667,95.556
2.1407,9.93344963,2.1672,0.78129,86.882,2.3333,12.222,2.2333,0.88889,86.667
2.6624,15.0084131,2.2464,0.87014,83.878,2.3333,12.222,1.8333,0.66667,95.556
3.8923,23.40779686,2.3603,1.971,82.708,4.1111,23.333,2.5,2,82.222
4.2153,14.12010097,2.1468,1.6613,72.905,4.5556,14.444,2.3667,1.7778,68.889
1.9833,21.73815824,1.5142,1.482,72.701,1.8889,18.889,1.4333,1.3333,77.778
2.686,26.85729956,2.0135,0.82849,99.568,2.7778,27.778,1.9667,0.88889,100
3.051,27.91855137,1.8955,0.73353,91.543,2.7778,23.333,1.5667,0.66667,95.556
3.8374,11.43411349,1.9265,0.27478,93.872,3.6667,12.222,1.8333,0.22222,95.556
1.4711,20.58185983,2.0494,1.8778,79.499,1.4444,21.111,2.2333,2,77.778
5.0299,18.52228574,1.1637,1.0407,87.907,5,18.889,1.3,1.1111,82.222
3.3055,26.94894113,1.7347,0.67872,82.22,3.2222,25.556,1.7,0.66667,82.222
5.1098,12.42988201,1.8694,0.28749,64.261,5,12.222,1.7,0.22222,64.444
2.6095,27.16290504,1.8177,1.0026,79.791,2.7778,30,2.1,1.1111,73.333
4.2892,20.00539565,2.0435,0.47002,84.023,4.1111,18.889,2.1,0.44444,86.667
4.6307,11.64018212,1.8385,1.1014,97.831,4.5556,12.222,1.8333,1.1111,91.111
3.2508,17.04211781,1.9109,0.04323,96.338,3.2222,16.667,1.8333,0,95.556
2.3589,27.3373484,1.5906,-0.052926,68.206,2.3333,27.778,1.3,0,68.889
1.3546,10.29671679,2.3119,1.421,75.707,1.4444,10,2.2333,1.3333,77.778
4.3362,27.89126725,1.491,1.716,84.73,4.5556,30,1.4333,1.7778,91.111
1.8681,26.01591721,1.6484,0.254,86.88,1.8889,25.556,1.5667,0.22222,86.667
1.5702,22.46737178,1.7825,1.8824,89.363,1.4444,21.111,1.5667,1.7778,100
4.0048,26.65217408,1.3228,1.7235,77.994,4.1111,27.778,1.3,1.7778,82.222
1.8248,18.57073993,1.4827,1.7532,75.655,1.8889,18.889,1.5667,1.7778,73.333
4.5255,21.28265577,1.4737,1.5021,89.295,4.5556,21.111,1.5667,1.5556,91.111
2.757,23.54985197,1.8878,0.67252,67.023,2.7778,23.333,1.9667,0.66667,64.444
3.3729,13.94383826,2.2085,0.98954,82.233,2.7778,10,1.5667,0.66667,95.556
4.7824,20.4386687,1.9882,-0.0025375,57.974,4.5556,21.111,1.7,0,60
2.9331,29.51133698,2.1176,1.8203,89.241,2.7778,30,1.9667,1.7778,91.111
3.6221,17.84871137,1.7313,1.8447,78.808,3.6667,18.889,1.8333,2,82.222
2.6978,25.93555088,1.9397,0.85526,94.559,2.7778,25.556,1.9667,0.88889,95.556
1.4514,27.66158908,1.9773,0.44751,97.002,1.4444,27.778,1.8333,0.44444,95.556
2.1067,15.03584754,1.8989,1.2123,88.587,1.8889,12.222,1.3,0.88889,100
4.6616,21.37461574,2.267,1.1536,67.192,5,21.111,2.3667,1.1111,60
4.2993,15.81862987,1.6675,1.42,85.195,4.1111,14.444,1.7,1.3333,86.667
2.1587,15.53337161,1.7422,0.88394,57.178,1.8889,12.222,1.3,0.66667,73.333
4.0831,6.983285261,2.1035,-0.012332,95.402,4.5556,10,2.5,0.22222,91.111
3.3847,22.11239348,2.2508,0.43908,98.775,3.2222,21.111,2.1,0.44444,100
4.5613,12.23257817,2.0832,0.41228,91.387,4.5556,12.222,2.2333,0.44444,95.556
4.4751,17.04803658,1.836,1.5279,79.574,4.5556,16.667,1.9667,1.5556,77.778
1.9157,12.44748036,1.9708,-0.016374,73.602,1.8889,12.222,1.9667,0,73.333
3.3083,21.06893851,2.1251,0.79654,71.265,3.6667,23.333,2.5,0.88889,60
4.2026,15.16785099,2.2748,1.5949,101.45,4.1111,14.444,2.2333,1.5556,100
1.9754,9.252109548,1.5343,1.7409,69.952,1.8889,10,1.5667,1.7778,60
2.9674,26.36502461,1.4968,0.79355,73.25,3.2222,30,1.7,0.88889,68.889
4.5917,10.40919205,1.4674,1.7291,83.468,4.5556,10,1.3,1.5556,86.667
3.0413,23.82334012,1.6982,1.8796,64.131,3.2222,25.556,1.8333,2,60
2.3987,19.37423676,1.4032,1.7965,72.45,2.3333,18.889,1.4333,1.7778,68.889
3.261,24.21226854,1.9346,0.44484,67.764,3.2222,23.333,1.9667,0.44444,68.889
1.3215,22.70929962,2.1205,0.97389,97.49,1.4444,25.556,2.5,1.1111,95.556
3.4657,29.0593256,1.7807,1.6178,88.514,3.2222,27.778,1.5667,1.5556,95.556
3.177,15.91122523,2.2199,0.18411,95.116,3.2222,16.667,2.3667,0.22222,95.556
3.8176,20.87798719,2.2928,1.9086,72.073,4.1111,21.111,2.5,2,68.889
4.2935,15.78431059,1.9706,0.51622,61.889,4.1111,14.444,1.8333,0.44444,68.889
1.0926,11.94074072,1.7912,1.9387,76.662,1,12.222,1.8333,2,68.889
4.4233,9.474173348,1.6259,0.99311,71.502,4.1111,10,1.4333,0.88889,68.889
2.2074,10.37685159,1.7284,1.9841,77.258,1.8889,10,1.7,2,82.222
1.4473,29.11366629,1.7831,0.64539,89.936,1.4444,30,1.7,0.66667,86.667
2.9959,25.01671321,2.127,0.9919,89.51,3.2222,27.778,2.5,1.1111,82.222
2.2614,19.30118252,1.8522,0.6595,57.617,2.3333,18.889,1.9667,0.66667,60
4.3824,23.48206852,1.8851,1.5397,82.958,4.5556,23.333,1.9667,1.5556,82.222
1.5353,27.39564942,1.4573,1.5868,69.869,1.4444,27.778,1.3,1.5556,73.333
2.1566,13.44864389,1.4355,1.0652,62.719,2.3333,14.444,1.5667,1.1111,60
4.1762,26.7816051,1.9428,0.83687,93.162,4.5556,30,2.1,0.88889,91.111
1.4636,26.83256937,1.6032,0.22837,59.102,1.4444,25.556,1.3,0.22222,60
3.1227,19.97160475,2.1399,1.0373,87.91,3.2222,21.111,2.3667,1.1111,82.222
1.175,23.43910369,2.2033,1.8993,84.106,1,23.333,2.2333,2,82.222
4.1474,18.13297849,2.0889,0.70536,83.043,4.1111,16.667,2.1,0.66667,86.667
4.1251,24.25525401,2.3181,1.9274,71.38,4.5556,25.556,2.5,2,68.889
3.3017,29.00060431,2.3025,1.797,90.789,3.2222,30,2.2333,1.7778,91.111
1.753,14.07607633,2.2379,1.4596,75.509,1.8889,14.444,2.5,1.5556,68.889
3.8953,10.69221235,1.8029,1.4972,74.595,3.6667,10,1.7,1.3333,77.778
3.8191,16.1611342,1.3072,1.7156,90.474,3.6667,16.667,1.3,1.7778,95.556
1.0319,28.40297107,1.5996,0.72156,66.3,1,25.556,1.3,0.66667,68.889
4.0904,16.22874602,2.2212,1.0769,108.13,4.1111,16.667,2.2333,1.1111,100
2.0362,22.66702402,1.4829,0.48921,63.271,1.8889,21.111,1.3,0.44444,64.444
0.84092,19.11272784,1.6719,1.7054,77.57,1,16.667,1.5667,1.5556,82.222
1.1055,26.36313822,2.0392,0.94592,89.237,1,23.333,1.8333,0.88889,95.556
1.4865,14.13859088,2.4292,1.758,91.679,1.4444,14.444,2.5,1.7778,91.111
2.6597,24.40578311,2.1003,1.7033,75.762,2.7778,25.556,2.3667,1.7778,68.889
1.5142,15.5286562,1.4638,1.9359,81.515,1.4444,14.444,1.3,1.7778,91.111
4.9209,18.59785868,1.328,1.7361,78.295,5,18.889,1.3,1.7778,77.778
1.4455,20.49731551,1.8223,1.2656,91.618,1.4444,18.889,1.4333,1.1111,100
3.1885,15.22380793,2.4358,0.89019,92.023,2.7778,12.222,1.9667,0.66667,100
1.8691,18.36386523,2.1684,1.6856,83.079,1.8889,18.889,2.3667,1.7778,77.778
3.238,29.08614021,1.655,1.5466,64.182,3.2222,30,1.7,1.5556,64.444
2.7117,26.26030422,1.7375,1.7202,73.808,2.7778,27.778,1.8333,1.7778,73.333
0.85793,25.42815929,1.5132,1.2544,62.349,1,23.333,1.3,1.1111,64.444
2.1724,19.30056021,1.7777,1.0162,70.976,2.3333,21.111,2.1,1.1111,60
4.375,25.06475653,1.3181,1.7617,64.825,4.5556,25.556,1.3,1.7778,64.444
3.8591,23.05519504,1.7543,1.3942,89.038,3.6667,21.111,1.7,1.3333,91.111
2.7854,20.03418242,1.9219,0.66651,61.606,2.7778,18.889,1.9667,0.66667,64.444
4.1856,22.05225931,1.5911,1.5595,89.074,4.1111,21.111,1.5667,1.5556,91.111
2.8321,11.32389601,1.8562,1.6743,78.31,2.7778,12.222,1.9667,1.7778,73.333
3.2279,30.22652169,1.6948,0.86717,97.819,3.2222,30,1.4333,0.88889,100
1.6069,11.63264976,2.3322,0.42966,89.239,1.4444,12.222,2.2333,0.44444,91.111
1.1045,23.28889707,2.1073,1.7147,86.819,1,23.333,2.1,1.7778,86.667
3.4734,10.86933534,2.3758,0.69022,68.11,3.6667,12.222,2.5,0.88889,60
2.6476,19.19960438,2.22,1.0175,93.658,2.7778,21.111,2.5,1.1111,86.667
4.4721,27.26239003,1.9881,0.76361,95.637,4.1111,23.333,1.7,0.66667,100
1.5974,27.74345002,1.8392,1.5748,77.48,1.4444,27.778,1.7,1.5556,82.222
1.3559,13.91560646,2.0993,0.63142,67.248,1.4444,14.444,2.2333,0.66667,73.333
4.0957,18.66656665,2.0672,1.0667,100.18,4.1111,18.889,2.1,1.1111,95.556
3.9913,21.2794265,2.2023,-0.010529,87.443,4.1111,21.111,2.5,0,86.667
2.0337,18.89135332,1.8307,0.77341,75.169,2.3333,21.111,2.2333,0.88889,68.889
3.7131,11.94109615,1.6492,0.028407,85.787,3.6667,12.222,1.5667,0,82.222
4.6577,17.93718256,2.1428,0.50329,86.587,4.5556,16.667,2.2333,0.44444,91.111
1.7794,19.94358811,1.7449,1.8583,71.235,1.8889,21.111,1.9667,2,64.444
1.0288,17.84803937,2.0529,0.4885,75.353,1,16.667,1.7,0.44444,77.778
3.9935,14.58763504,1.6525,0.75056,84.91,4.1111,16.667,1.8333,0.88889,82.222
4.68,9.636433976,2.1247,1.3765,89.507,5,10,2.3667,1.3333,91.111
3.6094,17.4567099,2.3151,1.3132,79.121,3.6667,16.667,2.5,1.3333,73.333
4.6394,26.35641893,1.6439,0.45848,90.904,4.5556,25.556,1.5667,0.44444,91.111
4.6932,14.27496847,1.8121,0.70473,58.454,4.5556,14.444,1.7,0.66667,60
2.4193,20.74688685,1.3793,1.6429,69.259,2.3333,18.889,1.4333,1.5556,68.889
3.2957,22.31660866,2.0639,0.7673,84.564,3.6667,25.556,2.5,0.88889,77.778
1.9232,30.62467596,1.4748,0.21913,68.143,1.8889,30,1.3,0.22222,68.889
1.1445,19.67224825,2.1257,0.7141,67.496,1,18.889,1.9667,0.66667,73.333
2.9695,9.605140779,2.2792,0.63932,78.55,3.2222,12.222,2.5,0.88889,73.333
4.8558,14.67825875,2.2187,1.3109,103.79,5,14.444,2.3667,1.3333,100
1.6126,24.34468343,2.1025,0.0019187,102.4,1.4444,23.333,1.5667,0,100
3.1851,20.07127979,1.6523,1.8944,85.478,3.2222,21.111,1.7,2,91.111
4.3148,16.98655329,2.499,0.56946,95.266,4.1111,14.444,2.3667,0.44444,100
2.907,19.18572056,1.5855,1.7782,86.636,2.7778,18.889,1.5667,1.7778,91.111
1.0216,26.97763185,2.1666,0.67406,98.54,1,27.778,2.3667,0.66667,100
1.3741,22.90888267,1.5755,1.6938,65.969,1.4444,23.333,1.7,1.7778,60
4.607,20.32038069,1.889,1.6741,78.719,5,21.111,2.1,1.7778,77.778
4.769,11.81060526,1.5535,0.21948,85.503,4.5556,12.222,1.5667,0.22222,86.667
1.6927,24.74994669,2.0787,1.5304,91.408,1.4444,21.111,1.7,1.3333,100
1.041,22.1763578,1.8473,0.45687,72.211,1,21.111,1.5667,0.44444,73.333
4.6055,21.55228683,2.0855,0.1952,68.51,4.5556,21.111,2.1,0.22222,68.889
2.0487,24.9835679,2.3972,1.3081,97.01,1.8889,25.556,2.5,1.3333,95.556
4.9063,16.60582327,1.675,1.0677,82.016,5,16.667,1.8333,1.1111,77.778
4.5725,16.29462079,2.1852,1.4333,69.117,4.5556,14.444,2.2333,1.3333,64.444
3.6409,29.76660588,1.5871,0.23384,63.362,3.6667,30,1.4333,0.22222,64.444
0.85604,19.57472863,2.0224,0.81923,76.614,1,21.111,2.5,0.88889,73.333
3.7807,14.11223597,1.6575,1.5241,83.478,3.6667,14.444,1.7,1.5556,82.222
1.4661,11.1751117,1.6147,-0.030829,52.8,1.4444,10,1.4333,0,60
0.95133,22.65591193,1.9992,0.25981,101.82,1,23.333,2.5,0.22222,100
3.5224,21.03290812,1.9209,1.7018,65.434,3.6667,21.111,2.1,1.7778,60
4.1163,18.97034188,1.7077,0.19548,72.262,4.1111,18.889,1.8333,0.22222,73.333
2.8296,13.99418671,1.473,1.1302,86.911,2.7778,14.444,1.4333,1.1111,86.667
3.6527,23.23558598,1.6461,1.0897,68.094,3.6667,23.333,1.7,1.1111,64.444
4.5923,26.11658122,1.4356,0.83396,69.048,5,30,1.3,0.88889,60
2.7042,27.63772091,1.4667,1.6995,67.019,2.7778,30,1.5667,1.7778,68.889
3.4708,10.15722357,2.2291,0.28828,101.6,3.2222,10,1.8333,0.22222,100
3.85,14.89131288,1.7704,0.68907,66.691,3.6667,14.444,1.7,0.66667,73.333
1.7157,11.94549465,2.2942,1.2384,71.831,1.8889,12.222,2.5,1.3333,68.889
4.2534,11.08028363,1.682,0.81606,87.554,4.1111,12.222,1.7,0.88889,86.667
3.6594,24.0024689,2.2781,1.8128,93.707,3.6667,23.333,2.2333,1.7778,95.556
3.2499,19.58533938,2.028,1.3102,75.989,3.2222,18.889,2.2333,1.3333,73.333
1.4755,23.81239536,2.1439,1.4606,84.8,1.4444,25.556,2.3667,1.5556,82.222
2.2975,17.98696035,2.098,1.8721,84.406,2.3333,18.889,2.2333,2,82.222
1.877,25.24437375,2.0637,0.91174,94.744,1.8889,23.333,1.9667,0.88889,95.556
4.3912,21.71699901,1.2923,1.8611,79.131,4.5556,23.333,1.3,2,82.222
4.0714,29.64737425,2.0384,1.8234,92.399,4.1111,30,1.8333,1.7778,95.556
1.2935,23.21202484,1.8321,0.8667,77.737,1.4444,23.333,1.9667,0.88889,77.778
1.9748,25.29562382,2.0857,1.9597,82.402,1.8889,25.556,2.1,2,82.222
3.0919,23.61204473,2.3167,1.6826,96.729,2.7778,21.111,2.1,1.5556,100
2.4065,16.4262888,1.9825,1.9,77.902,2.3333,16.667,2.1,2,82.222
2.2414,20.40913284,2.0565,1.8466,68.281,2.3333,21.111,2.3667,2,60
4.0399,27.86902005,1.8015,0.44675,69.215,4.1111,27.778,1.8333,0.44444,68.889
3.1661,11.60204409,2.2901,0.23378,95.394,3.2222,12.222,2.3667,0.22222,95.556
3.017,18.25692671,1.3599,1.6782,80.489,2.7778,16.667,1.3,1.5556,82.222
4.2495,19.56609049,1.4888,1.7832,71.351,4.1111,18.889,1.4333,1.7778,68.889
2.5114,24.27989721,1.8667,1.8356,89.963,2.3333,23.333,1.7,1.7778,95.556
3.905,24.69545575,1.9165,1.952,73.143,4.1111,25.556,1.9667,2,73.333
1.0072,23.38245518,1.8544,0.22306,60.373,1,23.333,1.9667,0.22222,60
3.8113,22.05906536,2.2481,0.43846,94.709,3.6667,21.111,2.2333,0.44444,95.556
5.1393,16.20492833,1.3206,0.887,72.281,5,16.667,1.3,0.88889,64.444
1.8757,27.77834648,1.9829,0.22491,90.195,1.8889,27.778,1.9667,0.22222,91.111
1.9402,22.90249137,2.1669,1.9033,79.705,1.8889,23.333,2.3667,2,77.778
1.5709,25.85732891,2.2569,1.4739,85.422,1.4444,27.778,2.5,1.5556,77.778
3.1286,20.8414747,1.934,1.8937,65.456,3.2222,21.111,2.1,2,60
3.6662,21.66831964,1.3648,0.2094,75.107,3.6667,21.111,1.4333,0.22222,73.333
4.6138,16.01437833,1.9931,1.654,65.03,4.5556,14.444,1.9667,1.5556,60
1.4588,27.88984441,1.8469,0.21413,82.651,1.4444,27.778,1.7,0.22222,82.222
0.75372,26.51323817,1.5834,0.84623,68.494,1,27.778,1.8333,0.88889,60
3.8547,23.33337527,1.5611,1.4031,72.858,3.6667,21.111,1.5667,1.3333,73.333
2.797,28.95440996,1.9576,0.6446,95.954,2.7778,30,1.8333,0.66667,95.556
3.281,16.62602123,1.7216,0.21514,88.378,3.2222,16.667,1.7,0.22222,86.667
1.8959,27.5883704,1.9398,0.9016,97.814,1.8889,25.556,1.7,0.88889,100
2.2054,9.93254937,1.8421,1.9539,80.414,1.8889,10,1.8333,2,77.778
4.8351,29.50875808,2.0587,0.25689,67.564,5,30,2.2333,0.22222,68.889
4.2947,11.28453111,1.622,1.0879,99.784,4.1111,12.222,1.5667,1.1111,95.556
3.9764,23.09902599,1.7809,1.7549,72.144,4.1111,23.333,1.8333,1.7778,68.889
0.92214,15.04675061,2.0523,0.22036,87.852,1,14.444,1.7,0.22222,86.667
2.2926,28.61342937,1.4083,0.89241,81.864,2.3333,27.778,1.3,0.88889,82.222
1.013,28.82951028,1.5005,1.9375,67.286,1,30,1.3,2,73.333
3.8993,22.45267449,2.2993,0.45872,98.991,3.6667,21.111,2.1,0.44444,100
1.8403,20.95938366,2.0941,0.017127,65.585,1.8889,21.111,2.3667,0,64.444
3.7194,23.81004293,1.5623,1.1137,67.726,3.6667,23.333,1.5667,1.1111,64.444
2.3825,21.70084428,1.8222,0.45138,79.864,2.3333,21.111,1.8333,0.44444,82.222
1.2582,18.2862929,1.5057,1.6982,68.751,1.4444,18.889,1.7,1.7778,60
3.3363,30.93441234,2.1935,1.3573,82.787,3.2222,30,2.2333,1.3333,82.222
4.1974,12.59967076,1.9546,1.6063,85.698,4.1111,12.222,1.9667,1.5556,86.667
3.0027,18.97803896,1.328,1.4636,72.713,2.7778,16.667,1.3,1.3333,73.333
3.2099,18.74161631,1.7433,1.7219,80.787,3.2222,18.889,1.8333,1.7778,82.222
3.8073,24.85956655,2.3493,1.9695,67.32,4.1111,25.556,2.5,2,60
4.2289,18.97468467,1.3841,0.24092,97.84,4.1111,18.889,1.3,0.22222,95.556
1.8179,23.97584207,2.052,1.8335,70.988,1.8889,25.556,2.3667,2,64.444
4.0848,25.33213964,1.8525,1.7869,97.854,4.1111,25.556,1.7,1.7778,100
2.0225,21.55531747,1.7759,0.76021,71.858,2.3333,25.556,2.2333,0.88889,60
3.776,26.27707117,1.3878,0.45167,90.399,3.6667,25.556,1.3,0.44444,91.111
4.7916,25.18421237,1.6281,1.2869,86.236,5,25.556,1.7,1.3333,86.667
3.6808,19.24057826,1.7169,1.5255,65.722,3.6667,18.889,1.8333,1.5556,60
1.3328,15.14042197,1.9468,0.98353,81.778,1.4444,14.444,1.7,0.88889,91.111
1.6767,26.99462136,1.8989,1.6488,86.446,1.4444,25.556,1.5667,1.5556,95.556
4.9911,27.99465582,1.5691,0.25426,61.448,5,27.778,1.3,0.22222,60
1.9436,24.87782956,1.3685,1.7643,76.504,1.8889,25.556,1.3,1.7778,77.778
3.1632,23.33086781,1.7427,1.7415,73.204,3.2222,23.333,1.8333,1.7778,73.333
4.3657,19.41237473,2.1109,1.5274,64.133,4.5556,18.889,2.2333,1.5556,60
3.7138,18.45203092,1.6126,1.0621,78.753,3.6667,18.889,1.7,1.1111,73.333
4.6063,18.34917179,1.9493,-0.019659,66.91,4.5556,18.889,1.9667,0,68.889
2.787,14.16683414,1.5278,1.1055,73.522,2.7778,14.444,1.5667,1.1111,73.333
2.4127,19.20066871,1.657,0.011451,92.228,2.3333,18.889,1.4333,0,95.556
4.5201,10.89867071,1.5454,2.0597,71.797,5,10,1.3,2,73.333
0.99571,26.22575177,1.7047,1.6055,73.026,1,25.556,1.5667,1.5556,73.333
1.8174,20.46963775,1.7899,0.94209,80.522,1.8889,18.889,1.7,0.88889,86.667
1.0512,25.80370475,1.9329,0.0024476,80.691,1,25.556,1.9667,0,82.222
1.8914,9.927630747,2.4549,1.5528,81.426,1.8889,10,2.5,1.5556,86.667
2.7031,21.26519215,1.9947,-0.005688,87.616,2.7778,21.111,2.2333,0,86.667
2.1858,16.07888631,1.7598,0.91196,58.661,1.8889,12.222,1.3,0.66667,77.778
1.9045,19.47272148,2.073,0.047174,57.496,1.8889,18.889,1.8333,0,60
4.2635,24.45664937,1.8307,1.0781,68.9,4.5556,25.556,1.9667,1.1111,64.444
4.0871,27.61226264,1.5307,0.87395,92.79,4.1111,27.778,1.4333,0.88889,95.556
2.8129,12.59563287,2.4147,0.014043,69.404,2.7778,12.222,2.3667,0,64.444
4.0637,20.85905122,1.5822,0.0015303,84.87,4.1111,21.111,1.7,0,86.667
4.7888,29.47771764,1.6054,1.3441,72.151,5,30,1.5667,1.3333,73.333
2.3593,20.88609586,1.9154,1.948,80.86,2.3333,21.111,1.9667,2,82.222
3.1543,25.9653221,1.5777,1.9285,80.683,3.2222,27.778,1.5667,2,86.667
3.8171,12.2859263,2.3334,0.48923,53.266,3.6667,12.222,2.1,0.44444,60
2.5545,28.16460009,1.9919,2.0747,91.752,2.3333,27.778,1.7,2,100
2.8499,21.78387988,2.0554,1.3273,78.679,2.7778,21.111,2.2333,1.3333,77.778
2.8775,9.383927776,2.1177,1.7155,79.644,2.7778,10,2.2333,1.7778,77.778
4.4106,27.09075781,1.7742,1.9976,89.961,4.5556,27.778,1.5667,2,95.556
2.8468,20.00959868,1.8345,1.3535,71.813,2.7778,18.889,1.9667,1.3333,68.889
0.9481,19.11166242,1.5548,1.9849,75.357,1,18.889,1.5667,2,68.889
3.6841,29.06255993,1.7422,0.7603,94.258,3.2222,23.333,1.3,0.66667,100
1.836,20.77980517,2.1496,-0.0014825,98.717,1.8889,21.111,2.5,0,95.556
4.7749,26.52012504,2.566,1.6406,103.36,5,25.556,2.5,1.5556,100
4.3667,18.53814354,1.7591,1.4039,93.701,4.1111,16.667,1.7,1.3333,95.556
3.2729,13.99699471,2.0689,0.22948,62.628,3.2222,14.444,1.9667,0.22222,64.444
2.8418,13.31249362,1.9924,1.4084,64.21,2.7778,12.222,1.9667,1.3333,60
1.3308,24.78071999,1.9137,1.0699,90.653,1.4444,25.556,1.9667,1.1111,91.111
3.8576,17.47904674,1.6572,0.92342,94.019,3.6667,16.667,1.5667,0.88889,95.556
2.1408,28.57615263,1.8779,0.75855,90.143,1.8889,23.333,1.4333,0.66667,95.556
0.91475,26.90520688,2.0002,0.4294,75.273,1,27.778,2.5,0.44444,73.333
1.0276,30.24405078,1.5708,0.67432,71.064,1,30,1.3,0.66667,68.889
